日期,时间,合约代码,最新价,仓位,多/空,持仓成本价,市值,累计盈亏
2022-07-08,15:30:00,511880.SS,101.102,900,多,100.981,90991.800,109.170
2022-07-11,15:30:00,511880.SS,101.109,900,多,100.981,90998.100,115.470
2022-07-12,15:30:00,511880.SS,101.114,900,多,100.981,91002.600,119.970
2022-07-13,15:30:00,511880.SS,101.112,900,多,100.981,91000.800,118.170
2022-07-14,15:30:00,511880.SS,101.111,900,多,100.981,90999.900,117.270
2022-07-15,15:30:00,511880.SS,101.130,900,多,100.981,91017.000,134.370
2022-07-18,15:30:00,511880.SS,101.135,900,多,100.981,91021.500,138.870
2022-07-19,15:30:00,511880.SS,101.140,900,多,100.981,91026.000,143.370
2022-07-20,15:30:00,511880.SS,101.139,900,多,100.981,91025.100,142.470
2022-07-21,15:30:00,511880.SS,101.146,900,多,100.981,91031.400,148.770
2022-07-22,15:30:00,511880.SS,101.162,900,多,100.981,91045.800,163.170
2022-07-25,15:30:00,511880.SS,101.174,900,多,100.981,91056.600,173.970
2022-07-26,15:30:00,511880.SS,101.170,900,多,100.981,91053.000,170.370
2022-07-27,15:30:00,511880.SS,101.173,900,多,100.981,91055.700,173.070
2022-07-28,15:30:00,511880.SS,101.178,900,多,100.981,91060.200,177.570
2022-07-29,15:30:00,511880.SS,101.192,900,多,100.981,91072.800,190.170
2022-08-01,15:30:00,511880.SS,101.197,900,多,100.981,91077.300,194.670
2022-08-02,15:30:00,511880.SS,101.197,900,多,100.981,91077.300,194.670
2022-08-03,15:30:00,511880.SS,101.208,900,多,100.981,91087.200,204.570
2022-08-04,15:30:00,511880.SS,101.218,900,多,100.981,91096.200,213.570
2022-08-05,15:30:00,511880.SS,101.222,900,多,100.981,91099.800,217.170
2022-08-08,15:30:00,511880.SS,101.227,900,多,100.981,91104.300,221.670
2022-08-09,15:30:00,511880.SS,101.233,900,多,100.981,91109.700,227.070
2022-08-10,15:30:00,511880.SS,101.237,900,多,100.981,91113.300,230.670
2022-08-11,15:30:00,511880.SS,101.233,900,多,100.981,91109.700,227.070
2022-08-12,15:30:00,511880.SS,101.248,900,多,100.981,91123.200,240.570
2022-08-15,15:30:00,511880.SS,101.255,900,多,100.981,91129.500,246.870
2022-08-16,15:30:00,511880.SS,101.258,900,多,100.981,91132.200,249.570
2022-08-17,15:30:00,511880.SS,101.258,900,多,100.981,91132.200,249.570
2022-08-18,15:30:00,511880.SS,101.266,900,多,100.981,91139.400,256.770
2022-08-19,15:30:00,511880.SS,101.281,900,多,100.981,91152.900,270.270
2022-08-22,15:30:00,511880.SS,101.279,900,多,100.981,91151.100,268.470
2022-08-23,15:30:00,511880.SS,101.287,900,多,100.981,91158.300,275.670
2022-08-24,15:30:00,511880.SS,101.298,900,多,100.981,91168.200,285.570
2022-08-25,15:30:00,511880.SS,101.291,900,多,100.981,91161.900,279.270
2022-08-26,15:30:00,511880.SS,101.299,900,多,100.981,91169.100,286.470
2022-08-29,15:30:00,511880.SS,101.301,900,多,100.981,91170.900,288.270
2022-08-30,15:30:00,511880.SS,101.311,900,多,100.981,91179.900,297.270
2022-08-31,15:30:00,511880.SS,101.318,900,多,100.981,91186.200,303.570
2022-09-01,15:30:00,511880.SS,101.322,900,多,100.981,91189.800,307.170
2022-09-02,15:30:00,511880.SS,101.329,900,多,100.981,91196.100,313.470
2022-09-05,15:30:00,511880.SS,101.335,900,多,100.981,91201.500,318.870
2022-09-06,15:30:00,511880.SS,101.337,900,多,100.981,91203.300,320.670
2022-09-07,15:30:00,511880.SS,101.338,900,多,100.981,91204.200,321.570
2022-09-08,15:30:00,511880.SS,101.343,900,多,100.981,91208.700,326.070
2022-09-09,15:30:00,511880.SS,101.348,900,多,100.981,91213.200,330.570
2022-09-13,15:30:00,511880.SS,101.357,900,多,100.981,91221.300,338.670
2022-09-14,15:30:00,511880.SS,101.364,900,多,100.981,91227.600,344.970
2022-09-15,15:30:00,511880.SS,101.379,900,多,100.981,91241.100,358.470
2022-09-16,15:30:00,511880.SS,101.396,900,多,100.981,91256.400,373.770
2022-09-19,15:30:00,511880.SS,101.397,900,多,100.981,91257.300,374.670
2022-09-20,15:30:00,511880.SS,101.398,900,多,100.981,91258.200,375.570
2022-09-21,15:30:00,511880.SS,101.403,900,多,100.981,91262.700,380.070
2022-09-22,15:30:00,511880.SS,101.403,800,多,100.938,81122.400,371.920
2022-09-22,15:30:00,512100.SS,2.595,3200,多,2.597,8304.000,-6.720
2022-09-22,15:30:00,510880.SS,3.017,2700,多,3.019,8145.900,-6.480
2022-09-22,15:30:00,515220.SS,2.718,1000,多,2.723,2718.000,-5.000
2022-09-23,15:30:00,511880.SS,101.418,800,多,100.938,81134.400,383.920
2022-09-23,15:30:00,512100.SS,2.547,3200,多,2.597,8150.400,-160.320
2022-09-23,15:30:00,510880.SS,2.993,2700,多,3.019,8081.100,-71.280
2022-09-23,15:30:00,515220.SS,2.657,1000,多,2.723,2657.000,-66.000
2022-09-26,15:30:00,511880.SS,101.415,800,多,100.938,81132.000,381.520
2022-09-26,15:30:00,512100.SS,2.512,2500,多,2.623,6280.000,-277.250
2022-09-26,15:30:00,510880.SS,2.945,2200,多,3.039,6479.000,-205.920
2022-09-26,15:30:00,515220.SS,2.578,2200,多,2.646,5671.600,-150.040
2022-09-27,15:30:00,511880.SS,101.404,800,多,100.938,81123.200,372.720
2022-09-27,15:30:00,512100.SS,2.560,2500,多,2.623,6400.000,-157.250
2022-09-27,15:30:00,510880.SS,2.961,2200,多,3.039,6514.200,-170.720
2022-09-27,15:30:00,515220.SS,2.568,2200,多,2.646,5649.600,-172.040
2022-09-28,15:30:00,511880.SS,101.418,800,多,100.938,81134.400,383.920
2022-09-28,15:30:00,512100.SS,2.485,2500,多,2.623,6212.500,-344.750
2022-09-28,15:30:00,510880.SS,2.940,2200,多,3.039,6468.000,-216.920
2022-09-28,15:30:00,515220.SS,2.536,2200,多,2.646,5579.200,-242.440
2022-09-29,15:30:00,511880.SS,101.405,800,多,100.938,81124.000,373.520
2022-09-29,15:30:00,512100.SS,2.494,2500,多,2.623,6235.000,-322.250
2022-09-29,15:30:00,510880.SS,2.935,2200,多,3.039,6457.000,-227.920
2022-09-29,15:30:00,515220.SS,2.594,2200,多,2.646,5706.800,-114.840
2022-09-30,15:30:00,511880.SS,101.485,800,多,100.938,81188.000,437.520
2022-09-30,15:30:00,512100.SS,2.446,2500,多,2.623,6115.000,-442.250
2022-09-30,15:30:00,510880.SS,2.960,2200,多,3.039,6512.000,-172.920
2022-09-30,15:30:00,515220.SS,2.597,2200,多,2.646,5713.400,-108.240
2022-10-10,15:30:00,511880.SS,101.481,800,多,100.938,81184.800,434.320
2022-10-10,15:30:00,512100.SS,2.395,2500,多,2.623,5987.500,-569.750
2022-10-10,15:30:00,510880.SS,2.965,2200,多,3.039,6523.000,-161.920
2022-10-10,15:30:00,515220.SS,2.639,2200,多,2.646,5805.800,-15.840
2022-10-11,15:30:00,511880.SS,101.491,800,多,100.938,81192.800,442.320
2022-10-11,15:30:00,512100.SS,2.401,2500,多,2.623,6002.500,-554.750
2022-10-11,15:30:00,510880.SS,2.955,2200,多,3.039,6501.000,-183.920
2022-10-11,15:30:00,515220.SS,2.619,2200,多,2.646,5761.800,-59.840
2022-10-12,15:30:00,511880.SS,101.493,800,多,100.938,81194.400,443.920
2022-10-12,15:30:00,512100.SS,2.472,2500,多,2.623,6180.000,-377.250
2022-10-12,15:30:00,510880.SS,2.990,2100,多,3.043,6279.000,-111.930
2022-10-12,15:30:00,515220.SS,2.632,2300,多,2.648,6053.600,-36.110
2022-10-13,15:30:00,511880.SS,101.499,800,多,100.938,81199.200,448.720
2022-10-13,15:30:00,512100.SS,2.499,2500,多,2.623,6247.500,-309.750
2022-10-13,15:30:00,510880.SS,2.944,2100,多,3.043,6182.400,-208.530
2022-10-13,15:30:00,515220.SS,2.520,2300,多,2.648,5796.000,-293.710
2022-10-14,15:30:00,511880.SS,101.500,800,多,100.938,81200.000,449.520
2022-10-14,15:30:00,512100.SS,2.566,2500,多,2.623,6415.000,-142.250
2022-10-14,15:30:00,510880.SS,2.976,2100,多,3.043,6249.600,-141.330
2022-10-14,15:30:00,515220.SS,2.540,2300,多,2.648,5842.000,-247.710
2022-10-17,15:30:00,511880.SS,101.504,800,多,100.938,81203.200,452.720
2022-10-17,15:30:00,512100.SS,2.581,2500,多,2.623,6452.500,-104.750
2022-10-17,15:30:00,510880.SS,2.967,2100,多,3.043,6230.700,-160.230
2022-10-17,15:30:00,515220.SS,2.508,2300,多,2.648,5768.400,-321.310
2022-10-18,15:30:00,511880.SS,101.511,800,多,100.938,81208.800,458.320
2022-10-18,15:30:00,512100.SS,2.598,2500,多,2.623,6495.000,-62.250
2022-10-18,15:30:00,510880.SS,2.962,2100,多,3.043,6220.200,-170.730
2022-10-18,15:30:00,515220.SS,2.513,2300,多,2.648,5779.900,-309.810
2022-10-19,15:30:00,511880.SS,101.514,800,多,100.938,81211.200,460.720
2022-10-19,15:30:00,512100.SS,2.583,2500,多,2.623,6457.500,-99.750
2022-10-19,15:30:00,510880.SS,2.959,2100,多,3.043,6213.900,-177.030
2022-10-19,15:30:00,515220.SS,2.511,2300,多,2.648,5775.300,-314.410
2022-10-20,15:30:00,511880.SS,101.519,800,多,100.938,81215.200,464.720
2022-10-20,15:30:00,512100.SS,2.575,2500,多,2.623,6437.500,-119.750
2022-10-20,15:30:00,510880.SS,2.933,2100,多,3.043,6159.300,-231.630
2022-10-20,15:30:00,515220.SS,2.461,2300,多,2.648,5660.300,-429.410
2022-10-21,15:30:00,511880.SS,101.528,800,多,100.938,81222.400,471.920
2022-10-21,15:30:00,512100.SS,2.570,2500,多,2.623,6425.000,-132.250
2022-10-21,15:30:00,510880.SS,2.946,2100,多,3.043,6186.600,-204.330
2022-10-21,15:30:00,515220.SS,2.469,2300,多,2.648,5678.700,-411.010
2022-10-24,15:30:00,511880.SS,101.534,800,多,100.938,81227.200,476.720
2022-10-24,15:30:00,512100.SS,2.560,2500,多,2.623,6400.000,-157.250
2022-10-24,15:30:00,510880.SS,2.894,2100,多,3.043,6077.400,-313.530
2022-10-24,15:30:00,515220.SS,2.416,2300,多,2.648,5556.800,-532.910
2022-10-25,15:30:00,511880.SS,101.525,800,多,100.938,81220.000,469.520
2022-10-25,15:30:00,512100.SS,2.539,2500,多,2.623,6347.500,-209.750
2022-10-25,15:30:00,510880.SS,2.866,0,多,0.000,0.000,0.000
2022-10-25,15:30:00,515220.SS,2.389,2300,多,2.648,5494.700,-595.010
2022-10-25,15:30:00,512660.SS,1.193,5200,多,1.194,6203.600,-5.200
2022-10-26,15:30:00,511880.SS,101.528,800,多,100.938,81222.400,471.920
2022-10-26,15:30:00,512100.SS,2.600,2400,多,2.626,6240.000,-62.160
2022-10-26,15:30:00,515220.SS,2.367,2400,多,2.638,5680.800,-650.640
2022-10-26,15:30:00,512660.SS,1.206,5200,多,1.194,6271.200,62.400
2022-10-27,15:30:00,511880.SS,101.536,800,多,100.938,81228.800,478.320
2022-10-27,15:30:00,512100.SS,2.585,2400,多,2.626,6204.000,-98.160
2022-10-27,15:30:00,515220.SS,2.372,2400,多,2.638,5692.800,-638.640
2022-10-27,15:30:00,512660.SS,1.203,5200,多,1.194,6255.600,46.800
2022-10-28,15:30:00,511880.SS,101.557,800,多,100.938,81245.600,495.120
2022-10-28,15:30:00,512100.SS,2.490,2400,多,2.626,5976.000,-326.160
2022-10-28,15:30:00,515220.SS,2.361,2400,多,2.638,5666.400,-665.040
2022-10-28,15:30:00,512660.SS,1.179,5200,多,1.194,6130.800,-78.000
2022-10-31,15:30:00,511880.SS,101.558,800,多,100.938,81246.400,495.920
2022-10-31,15:30:00,512100.SS,2.516,2400,多,2.626,6038.400,-263.760
2022-10-31,15:30:00,515220.SS,2.274,2400,多,2.638,5457.600,-873.840
2022-10-31,15:30:00,512660.SS,1.210,5200,多,1.194,6292.000,83.200
2022-11-01,15:30:00,511880.SS,101.552,800,多,100.938,81241.600,491.120
2022-11-01,15:30:00,512100.SS,2.584,3100,多,2.618,8010.400,-105.710
2022-11-01,15:30:00,515220.SS,2.287,0,多,0.000,0.000,0.000
2022-11-01,15:30:00,512660.SS,1.200,6800,多,1.196,8160.000,26.520
2022-11-01,15:30:00,518880.SS,3.810,400,多,3.823,1524.000,-5.000
2022-11-02,15:30:00,511880.SS,101.567,800,多,100.938,81253.600,503.120
2022-11-02,15:30:00,512100.SS,2.609,3100,多,2.618,8087.900,-28.210
2022-11-02,15:30:00,512660.SS,1.196,6900,多,1.197,8252.400,-5.520
2022-11-02,15:30:00,518880.SS,3.817,400,多,3.823,1526.800,-2.200
2022-11-03,15:30:00,511880.SS,101.572,800,多,100.938,81257.600,507.120
2022-11-03,15:30:00,512100.SS,2.622,3100,多,2.618,8128.200,12.090
2022-11-03,15:30:00,512660.SS,1.201,6900,多,1.197,8286.900,28.980
2022-11-03,15:30:00,518880.SS,3.805,400,多,3.823,1522.000,-7.000
2022-11-04,15:30:00,511880.SS,101.578,800,多,100.938,81262.400,511.920
2022-11-04,15:30:00,512100.SS,2.691,3100,多,2.618,8342.100,225.990
2022-11-04,15:30:00,512660.SS,1.208,6900,多,1.197,8335.200,77.280
2022-11-04,15:30:00,518880.SS,3.804,400,多,3.823,1521.600,-7.400
2022-11-07,15:30:00,511880.SS,101.577,800,多,100.938,81261.600,511.120
2022-11-07,15:30:00,512100.SS,2.680,2400,多,2.602,6432.000,186.960
2022-11-07,15:30:00,512660.SS,1.186,5300,多,1.201,6285.800,-80.030
2022-11-07,15:30:00,518880.SS,3.832,400,多,3.823,1532.800,3.800
2022-11-07,15:30:00,515220.SS,2.430,1500,多,2.433,3645.000,-4.950
2022-11-08,15:30:00,511880.SS,101.585,800,多,100.938,81268.000,517.520
2022-11-08,15:30:00,512100.SS,2.679,2400,多,2.602,6429.600,184.560
2022-11-08,15:30:00,512660.SS,1.187,5300,多,1.201,6291.100,-74.730
2022-11-08,15:30:00,518880.SS,3.839,400,多,3.823,1535.600,6.600
2022-11-08,15:30:00,515220.SS,2.420,1500,多,2.433,3630.000,-19.950
2022-11-09,15:30:00,511880.SS,101.591,800,多,100.938,81272.800,522.320
2022-11-09,15:30:00,512100.SS,2.667,2400,多,2.602,6400.800,155.760
2022-11-09,15:30:00,512660.SS,1.177,5300,多,1.201,6238.100,-127.730
2022-11-09,15:30:00,518880.SS,3.945,400,多,3.823,1578.000,49.000
2022-11-09,15:30:00,515220.SS,2.383,1500,多,2.433,3574.500,-75.450
2022-11-10,15:30:00,511880.SS,101.605,800,多,100.938,81284.000,533.520
2022-11-10,15:30:00,512100.SS,2.642,2400,多,2.602,6340.800,95.760
2022-11-10,15:30:00,512660.SS,1.153,5300,多,1.201,6110.900,-254.930
2022-11-10,15:30:00,518880.SS,3.925,400,多,3.823,1570.000,41.000
2022-11-10,15:30:00,515220.SS,2.384,1500,多,2.433,3576.000,-73.950
2022-11-11,15:30:00,511880.SS,101.601,800,多,100.938,81280.800,530.320
2022-11-11,15:30:00,512100.SS,2.652,2400,多,2.602,6364.800,119.760
2022-11-11,15:30:00,512660.SS,1.164,5300,多,1.201,6169.200,-196.630
2022-11-11,15:30:00,518880.SS,3.952,400,多,3.823,1580.800,51.800
2022-11-11,15:30:00,515220.SS,2.435,1500,多,2.433,3652.500,2.550
2022-11-14,15:30:00,511880.SS,101.593,800,多,100.938,81274.400,523.920
2022-11-14,15:30:00,512100.SS,2.634,1900,多,2.596,5004.600,71.630
2022-11-14,15:30:00,512660.SS,1.149,3500,多,1.229,4021.500,-281.050
2022-11-14,15:30:00,518880.SS,3.913,400,多,3.823,1565.200,36.200
2022-11-14,15:30:00,515220.SS,2.373,1500,多,2.433,3559.500,-90.450
2022-11-14,15:30:00,510880.SS,2.910,1200,多,2.914,3492.000,-5.040
2022-11-15,15:30:00,511880.SS,101.592,800,多,100.938,81273.600,523.120
2022-11-15,15:30:00,512100.SS,2.696,2300,多,2.616,6200.800,184.460
2022-11-15,15:30:00,512660.SS,1.169,0,多,0.000,0.000,0.000
2022-11-15,15:30:00,518880.SS,3.933,400,多,3.823,1573.200,44.200
2022-11-15,15:30:00,515220.SS,2.395,1600,多,2.434,3832.000,-62.560
2022-11-15,15:30:00,510880.SS,2.920,2100,多,2.919,6132.000,2.100
2022-11-16,15:30:00,511880.SS,101.614,800,多,100.938,81291.200,540.720
2022-11-16,15:30:00,512100.SS,2.676,1800,多,2.602,4816.800,133.380
2022-11-16,15:30:00,518880.SS,3.954,400,多,3.823,1581.600,52.600
2022-11-16,15:30:00,515220.SS,2.407,1500,多,2.439,3610.500,-48.300
2022-11-16,15:30:00,510880.SS,2.911,2100,多,2.919,6113.100,-16.800
2022-11-16,15:30:00,512660.SS,1.171,1500,多,1.174,1756.500,-4.950
2022-11-17,15:30:00,511880.SS,101.612,800,多,100.938,81289.600,539.120
2022-11-17,15:30:00,512100.SS,2.682,1800,多,2.602,4827.600,144.180
2022-11-17,15:30:00,518880.SS,3.958,400,多,3.823,1583.200,54.200
2022-11-17,15:30:00,515220.SS,2.322,1500,多,2.439,3483.000,-175.800
2022-11-17,15:30:00,510880.SS,2.890,2100,多,2.919,6069.000,-60.900
2022-11-17,15:30:00,512660.SS,1.179,1500,多,1.174,1768.500,7.050
2022-11-18,15:30:00,511880.SS,101.622,800,多,100.938,81297.600,547.120
2022-11-18,15:30:00,512100.SS,2.660,3000,多,2.627,7980.000,99.600
2022-11-18,15:30:00,518880.SS,3.952,400,多,3.823,1580.800,51.800
2022-11-18,15:30:00,515220.SS,2.292,0,多,0.000,0.000,0.000
2022-11-18,15:30:00,510880.SS,2.877,0,多,0.000,0.000,0.000
2022-11-18,15:30:00,512660.SS,1.160,6900,多,1.164,8004.000,-26.220
2022-11-21,15:30:00,511880.SS,101.629,800,多,100.938,81303.200,552.720
2022-11-21,15:30:00,512100.SS,2.671,3000,多,2.627,8013.000,132.600
2022-11-21,15:30:00,518880.SS,3.936,400,多,3.823,1574.400,45.400
2022-11-21,15:30:00,512660.SS,1.170,6900,多,1.164,8073.000,42.780
2022-11-22,15:30:00,511880.SS,101.637,800,多,100.938,81309.600,559.120
2022-11-22,15:30:00,512100.SS,2.633,3000,多,2.627,7899.000,18.600
2022-11-22,15:30:00,518880.SS,3.932,400,多,3.823,1572.800,43.800
2022-11-22,15:30:00,512660.SS,1.172,6900,多,1.164,8086.800,56.580
2022-11-23,15:30:00,511880.SS,101.632,800,多,100.938,81305.600,555.120
2022-11-23,15:30:00,512100.SS,2.627,3000,多,2.627,7881.000,0.600
2022-11-23,15:30:00,518880.SS,3.932,400,多,3.823,1572.800,43.800
2022-11-23,15:30:00,512660.SS,1.166,6900,多,1.164,8045.400,15.180
2022-11-24,15:30:00,511880.SS,101.642,800,多,100.938,81313.600,563.120
2022-11-24,15:30:00,512100.SS,2.630,3000,多,2.627,7890.000,9.600
2022-11-24,15:30:00,518880.SS,3.947,400,多,3.823,1578.800,49.800
2022-11-24,15:30:00,512660.SS,1.156,6900,多,1.164,7976.400,-53.820
2022-11-25,15:30:00,511880.SS,101.650,800,多,100.938,81320.000,569.520
2022-11-25,15:30:00,512100.SS,2.604,2400,多,2.635,6249.600,-73.440
2022-11-25,15:30:00,518880.SS,3.959,400,多,3.823,1583.600,54.600
2022-11-25,15:30:00,512660.SS,1.137,5500,多,1.172,6253.500,-190.300
2022-11-25,15:30:00,510880.SS,2.966,1000,多,2.971,2966.000,-5.000
2022-11-28,15:30:00,511880.SS,101.649,800,多,100.938,81319.200,568.720
2022-11-28,15:30:00,512100.SS,2.594,2400,多,2.635,6225.600,-97.440
2022-11-28,15:30:00,518880.SS,3.962,400,多,3.823,1584.800,55.800
2022-11-28,15:30:00,512660.SS,1.136,0,多,0.000,0.000,0.000
2022-11-28,15:30:00,510880.SS,2.948,2000,多,2.962,5896.000,-28.000
2022-11-28,15:30:00,515220.SS,2.358,1400,多,2.362,3301.200,-5.040
2022-11-29,15:30:00,511880.SS,101.647,800,多,100.938,81317.600,567.120
2022-11-29,15:30:00,512100.SS,2.634,3100,多,2.636,8165.400,-6.510
2022-11-29,15:30:00,518880.SS,3.951,400,多,3.823,1580.400,51.400
2022-11-29,15:30:00,510880.SS,3.034,2500,多,2.978,7585.000,139.000
2022-11-29,15:30:00,515220.SS,2.399,0,多,0.000,0.000,0.000
2022-11-30,15:30:00,511880.SS,101.665,800,多,100.938,81332.000,581.520
2022-11-30,15:30:00,512100.SS,2.631,2400,多,2.640,6314.400,-20.640
2022-11-30,15:30:00,518880.SS,3.944,400,多,3.823,1577.600,48.600
2022-11-30,15:30:00,510880.SS,3.014,2100,多,2.974,6329.400,84.000
2022-11-30,15:30:00,515220.SS,2.430,1300,多,2.434,3159.000,-4.940
2022-12-01,15:30:00,511880.SS,101.654,800,多,100.938,81323.200,572.720
2022-12-01,15:30:00,512100.SS,2.658,2400,多,2.640,6379.200,44.160
2022-12-01,15:30:00,518880.SS,3.956,400,多,3.823,1582.400,53.400
2022-12-01,15:30:00,510880.SS,2.993,2100,多,2.974,6285.300,39.900
2022-12-01,15:30:00,515220.SS,2.406,1300,多,2.434,3127.800,-36.140
2022-12-02,15:30:00,511880.SS,101.666,800,多,100.938,81332.800,582.320
2022-12-02,15:30:00,512100.SS,2.666,2000,多,2.637,5332.000,58.200
2022-12-02,15:30:00,518880.SS,3.979,400,多,3.823,1591.600,62.600
2022-12-02,15:30:00,510880.SS,2.972,2000,多,2.977,5944.000,-9.200
2022-12-02,15:30:00,515220.SS,2.376,1300,多,2.434,3088.800,-75.140
2022-12-02,15:30:00,512660.SS,1.133,1200,多,1.137,1359.600,-5.040
2022-12-05,15:30:00,511880.SS,101.672,800,多,100.938,81337.600,587.120
2022-12-05,15:30:00,512100.SS,2.679,3000,多,2.653,8037.000,79.200
2022-12-05,15:30:00,518880.SS,3.940,400,多,3.823,1576.000,47.000
2022-12-05,15:30:00,510880.SS,3.025,2600,多,2.990,7865.000,91.780
2022-12-05,15:30:00,515220.SS,2.415,0,多,0.000,0.000,0.000
2022-12-05,15:30:00,512660.SS,1.137,0,多,0.000,0.000,0.000
2022-12-06,15:30:00,511880.SS,101.681,800,多,100.938,81344.800,594.320
2022-12-06,15:30:00,512100.SS,2.676,2100,多,2.645,5619.600,65.310
2022-12-06,15:30:00,518880.SS,3.898,400,多,3.823,1559.200,30.200
2022-12-06,15:30:00,510880.SS,3.013,2000,多,2.985,6026.000,55.600
2022-12-06,15:30:00,512880.SS,0.921,4000,多,0.922,3684.000,-4.800
2022-12-06,15:30:00,515220.SS,2.412,200,多,2.437,482.400,-5.000
2022-12-07,15:30:00,511880.SS,101.686,800,多,100.938,81348.800,598.320
2022-12-07,15:30:00,512100.SS,2.674,2100,多,2.645,5615.400,61.110
2022-12-07,15:30:00,518880.SS,3.898,400,多,3.823,1559.200,30.200
2022-12-07,15:30:00,510880.SS,2.998,2000,多,2.985,5996.000,25.600
2022-12-07,15:30:00,512880.SS,0.912,4000,多,0.922,3648.000,-40.800
2022-12-07,15:30:00,515220.SS,2.363,200,多,2.437,472.600,-14.800
2022-12-08,15:30:00,511880.SS,101.687,800,多,100.938,81349.600,599.120
2022-12-08,15:30:00,512100.SS,2.662,2300,多,2.649,6122.600,30.820
2022-12-08,15:30:00,518880.SS,3.910,1300,多,3.887,5083.000,30.030
2022-12-08,15:30:00,510880.SS,3.013,2000,多,2.985,6026.000,55.600
2022-12-08,15:30:00,512880.SS,0.910,0,多,0.000,0.000,0.000
2022-12-08,15:30:00,515220.SS,2.358,0,多,0.000,0.000,0.000
2022-12-08,15:30:00,512980.SS,0.609,100,多,0.659,60.900,-5.000
2022-12-09,15:30:00,511880.SS,101.696,800,多,100.938,81356.800,606.320
2022-12-09,15:30:00,512100.SS,2.669,2300,多,2.649,6138.700,46.920
2022-12-09,15:30:00,518880.SS,3.924,1300,多,3.887,5101.200,48.230
2022-12-09,15:30:00,510880.SS,3.020,2000,多,2.985,6040.000,69.600
2022-12-09,15:30:00,512980.SS,0.605,100,多,0.659,60.500,-5.400
2022-12-12,15:30:00,511880.SS,101.699,800,多,100.938,81359.200,608.720
2022-12-12,15:30:00,512100.SS,2.659,2000,多,2.650,5318.000,19.000
2022-12-12,15:30:00,518880.SS,3.921,1300,多,3.887,5097.300,44.330
2022-12-12,15:30:00,510880.SS,2.958,2000,多,2.985,5916.000,-54.400
2022-12-12,15:30:00,512980.SS,0.597,100,多,0.659,59.700,-6.200
2022-12-12,15:30:00,512880.SS,0.896,900,多,0.902,806.400,-5.040
2022-12-13,15:30:00,511880.SS,101.701,800,多,100.938,81360.800,610.320
2022-12-13,15:30:00,512100.SS,2.639,2300,多,2.650,6069.700,-25.990
2022-12-13,15:30:00,518880.SS,3.924,1300,多,3.887,5101.200,48.230
2022-12-13,15:30:00,510880.SS,2.972,2000,多,2.985,5944.000,-26.400
2022-12-13,15:30:00,512980.SS,0.600,100,多,0.659,60.000,-5.900
2022-12-13,15:30:00,512880.SS,0.897,0,多,0.000,0.000,0.000
2022-12-14,15:30:00,511880.SS,101.706,800,多,100.938,81364.800,614.320
2022-12-14,15:30:00,512100.SS,2.624,2300,多,2.650,6035.200,-60.490
2022-12-14,15:30:00,518880.SS,3.963,1300,多,3.887,5151.900,98.930
2022-12-14,15:30:00,510880.SS,2.966,2000,多,2.985,5932.000,-38.400
2022-12-14,15:30:00,512980.SS,0.603,100,多,0.659,60.300,-5.600
2022-12-15,15:30:00,511880.SS,101.731,800,多,100.938,81384.800,634.320
2022-12-15,15:30:00,512100.SS,2.633,2200,多,2.653,5792.600,-44.880
