日期,时间,合约代码,最新价,仓位,多/空,持仓成本价,市值,累计盈亏
2024-06-12,15:30:00,511880.SS,100.863,200,多,100.990,20172.600,-25.380
2024-06-12,15:30:00,512800.SS,1.216,13500,多,1.241,16416.000,-340.200
2024-06-12,15:30:00,518880.SS,5.267,3400,多,5.294,17907.800,-92.480
2024-06-12,15:30:00,510300.SS,3.547,0,多,0.000,0.000,0.000
2024-06-12,15:30:00,515220.SS,1.335,8200,多,1.290,10947.000,369.000
2024-06-12,15:30:00,512400.SS,1.030,8200,多,1.032,8446.000,-14.760
2024-06-13,15:30:00,510880.SS,3.218,5700,多,3.251,18342.600,-185.250
2024-06-13,15:30:00,511880.SS,100.865,200,多,100.990,20173.000,-24.980
2024-06-13,15:30:00,512800.SS,1.206,13500,多,1.241,16281.000,-475.200
2024-06-13,15:30:00,518880.SS,5.269,3400,多,5.294,17914.600,-85.680
2024-06-13,15:30:00,515220.SS,1.318,8200,多,1.290,10807.600,229.600
2024-06-13,15:30:00,512400.SS,1.013,8200,多,1.032,8306.600,-154.160
2024-06-14,15:30:00,510880.SS,3.223,5700,多,3.251,18371.100,-156.750
2024-06-14,15:30:00,511880.SS,100.870,200,多,100.990,20174.000,-23.980
2024-06-14,15:30:00,512800.SS,1.219,13500,多,1.241,16456.500,-299.700
2024-06-14,15:30:00,518880.SS,5.271,3400,多,5.294,17921.400,-78.880
2024-06-14,15:30:00,515220.SS,1.307,8200,多,1.290,10717.400,139.400
2024-06-14,15:30:00,512400.SS,1.016,8200,多,1.032,8331.200,-129.560
2024-06-17,15:30:00,510880.SS,3.181,5700,多,3.251,18131.700,-396.150
2024-06-17,15:30:00,511880.SS,100.882,200,多,100.990,20176.400,-21.580
2024-06-17,15:30:00,512800.SS,1.207,13500,多,1.241,16294.500,-461.700
2024-06-17,15:30:00,518880.SS,5.279,3400,多,5.294,17948.600,-51.680
2024-06-17,15:30:00,515220.SS,1.277,8200,多,1.290,10471.400,-106.600
2024-06-17,15:30:00,512400.SS,1.003,8200,多,1.032,8224.600,-236.160
2024-06-18,15:30:00,510880.SS,3.188,6800,多,3.241,21678.400,-357.000
2024-06-18,15:30:00,511880.SS,100.886,100,多,101.173,10088.600,-28.740
2024-06-18,15:30:00,512800.SS,1.212,13500,多,1.241,16362.000,-394.200
2024-06-18,15:30:00,518880.SS,5.284,3400,多,5.294,17965.600,-34.680
2024-06-18,15:30:00,515220.SS,1.278,8200,多,1.290,10479.600,-98.400
2024-06-18,15:30:00,512400.SS,1.010,0,多,0.000,0.000,0.000
2024-06-18,15:30:00,510300.SS,3.555,6100,多,3.555,21685.500,1.220
2024-06-19,15:30:00,510880.SS,3.188,6800,多,3.241,21678.400,-357.000
2024-06-19,15:30:00,511880.SS,100.891,100,多,101.173,10089.100,-28.240
2024-06-19,15:30:00,512800.SS,1.226,12200,多,1.243,14957.200,-212.280
2024-06-19,15:30:00,518880.SS,5.305,3400,多,5.294,18037.000,36.720
2024-06-19,15:30:00,515220.SS,1.274,8200,多,1.290,10446.800,-131.200
2024-06-19,15:30:00,510300.SS,3.545,6100,多,3.555,21624.500,-59.780
2024-06-20,15:30:00,510880.SS,3.194,6800,多,3.241,21719.200,-316.200
2024-06-20,15:30:00,511880.SS,100.896,100,多,101.173,10089.600,-27.740
2024-06-20,15:30:00,512800.SS,1.218,12200,多,1.243,14859.600,-309.880
2024-06-20,15:30:00,518880.SS,5.351,3400,多,5.294,18193.400,193.120
2024-06-20,15:30:00,515220.SS,1.283,8200,多,1.290,10520.600,-57.400
2024-06-20,15:30:00,510300.SS,3.522,6100,多,3.555,21484.200,-200.080
2024-06-21,15:30:00,510880.SS,3.199,5700,多,3.250,18234.300,-290.700
2024-06-21,15:30:00,511880.SS,100.906,200,多,101.079,20181.200,-34.620
2024-06-21,15:30:00,512800.SS,1.218,13300,多,1.242,16199.400,-315.210
2024-06-21,15:30:00,518880.SS,5.376,3400,多,5.294,18278.400,278.120
2024-06-21,15:30:00,515220.SS,1.271,8200,多,1.290,10422.200,-155.800
2024-06-21,15:30:00,510300.SS,3.516,0,多,0.000,0.000,0.000
2024-06-21,15:30:00,512400.SS,1.002,9100,多,1.004,9118.200,-16.380
2024-06-24,15:30:00,510880.SS,3.157,5700,多,3.250,17994.900,-530.100
2024-06-24,15:30:00,511880.SS,100.913,200,多,101.079,20182.600,-33.220
2024-06-24,15:30:00,512800.SS,1.219,13300,多,1.242,16212.700,-301.910
2024-06-24,15:30:00,518880.SS,5.290,3400,多,5.294,17986.000,-14.280
2024-06-24,15:30:00,515220.SS,1.240,8200,多,1.290,10168.000,-410.000
2024-06-24,15:30:00,512400.SS,0.980,9100,多,1.004,8918.000,-216.580
2024-06-25,15:30:00,510880.SS,3.170,5700,多,3.250,18069.000,-456.000
2024-06-25,15:30:00,511880.SS,100.913,200,多,101.079,20182.600,-33.220
2024-06-25,15:30:00,512800.SS,1.226,14600,多,1.241,17899.600,-213.160
2024-06-25,15:30:00,518880.SS,5.302,3400,多,5.294,18026.800,26.520
2024-06-25,15:30:00,515220.SS,1.237,14500,多,1.268,17936.500,-448.050
2024-06-25,15:30:00,512400.SS,0.981,0,多,0.000,0.000,0.000
2024-06-26,15:30:00,510880.SS,3.178,5700,多,3.250,18114.600,-410.400
2024-06-26,15:30:00,511880.SS,100.916,200,多,101.079,20183.200,-32.620
2024-06-26,15:30:00,512800.SS,1.227,14600,多,1.241,17914.200,-198.560
2024-06-26,15:30:00,518880.SS,5.271,3400,多,5.294,17921.400,-78.880
2024-06-26,15:30:00,515220.SS,1.238,14500,多,1.268,17951.000,-433.550
2024-06-27,15:30:00,510880.SS,3.178,5700,多,3.250,18114.600,-410.400
2024-06-27,15:30:00,511880.SS,100.925,200,多,101.079,20185.000,-30.820
2024-06-27,15:30:00,512800.SS,1.242,13500,多,1.241,16767.000,14.850
2024-06-27,15:30:00,518880.SS,5.242,3400,多,5.294,17822.800,-177.480
2024-06-27,15:30:00,515220.SS,1.225,8500,多,1.297,10412.500,-615.400
2024-06-27,15:30:00,512400.SS,0.968,9100,多,0.969,8808.800,-7.280
2024-06-28,15:30:00,510880.SS,3.201,5700,多,3.250,18245.700,-279.300
2024-06-28,15:30:00,511880.SS,100.933,200,多,101.079,20186.600,-29.220
2024-06-28,15:30:00,512800.SS,1.247,14400,多,1.242,17956.800,76.320
2024-06-28,15:30:00,518880.SS,5.297,3400,多,5.294,18009.800,9.520
2024-06-28,15:30:00,515220.SS,1.236,14600,多,1.273,18045.600,-534.360
2024-06-28,15:30:00,512400.SS,0.987,0,多,0.000,0.000,0.000
2024-07-01,15:30:00,510880.SS,3.269,5700,多,3.250,18633.300,108.300
2024-07-01,15:30:00,511880.SS,100.947,200,多,101.079,20189.400,-26.420
2024-07-01,15:30:00,512800.SS,1.263,13000,多,1.240,16419.000,299.000
2024-07-01,15:30:00,518880.SS,5.299,3400,多,5.294,18016.600,16.320
2024-07-01,15:30:00,515220.SS,1.278,8700,多,1.271,11118.600,61.770
2024-07-01,15:30:00,512400.SS,1.010,9100,多,1.013,9191.000,-25.480
2024-07-02,15:30:00,510880.SS,3.271,5700,多,3.250,18644.700,119.700
2024-07-02,15:30:00,511880.SS,100.959,200,多,101.079,20191.800,-24.020
2024-07-02,15:30:00,512800.SS,1.280,13000,多,1.240,16640.000,520.000
2024-07-02,15:30:00,518880.SS,5.306,3400,多,5.294,18040.400,40.120
2024-07-02,15:30:00,515220.SS,1.271,8700,多,1.271,11057.700,0.870
2024-07-02,15:30:00,512400.SS,0.998,9100,多,1.013,9081.800,-134.680
2024-07-03,15:30:00,510880.SS,3.249,5700,多,3.250,18519.300,-5.700
2024-07-03,15:30:00,511880.SS,100.954,200,多,101.079,20190.800,-25.020
2024-07-03,15:30:00,512800.SS,1.269,13000,多,1.240,16497.000,377.000
2024-07-03,15:30:00,518880.SS,5.340,3400,多,5.294,18156.000,155.720
2024-07-03,15:30:00,515220.SS,1.252,8700,多,1.271,10892.400,-164.430
2024-07-03,15:30:00,512400.SS,0.998,9100,多,1.013,9081.800,-134.680
2024-07-04,15:30:00,510880.SS,3.235,5700,多,3.250,18439.500,-85.500
2024-07-04,15:30:00,511880.SS,100.963,200,多,101.079,20192.600,-23.220
2024-07-04,15:30:00,512800.SS,1.272,13000,多,1.240,16536.000,416.000
2024-07-04,15:30:00,518880.SS,5.365,3400,多,5.294,18241.000,240.720
2024-07-04,15:30:00,515220.SS,1.240,8700,多,1.271,10788.000,-268.830
2024-07-04,15:30:00,512400.SS,0.991,9100,多,1.013,9018.100,-198.380
2024-07-05,15:30:00,510880.SS,3.218,5700,多,3.250,18342.600,-182.400
2024-07-05,15:30:00,511880.SS,100.969,200,多,101.079,20193.800,-22.020
2024-07-05,15:30:00,512800.SS,1.246,13000,多,1.240,16198.000,78.000
2024-07-05,15:30:00,518880.SS,5.381,3400,多,5.294,18295.400,295.120
2024-07-05,15:30:00,515220.SS,1.236,8700,多,1.271,10753.200,-303.630
2024-07-05,15:30:00,512400.SS,1.017,9100,多,1.013,9254.700,38.220
2024-07-08,15:30:00,510880.SS,3.207,5700,多,3.250,18279.900,-245.100
2024-07-08,15:30:00,511880.SS,100.972,200,多,101.079,20194.400,-21.420
2024-07-08,15:30:00,512800.SS,1.253,13000,多,1.240,16289.000,169.000
2024-07-08,15:30:00,518880.SS,5.384,3400,多,5.294,18305.600,305.320
2024-07-08,15:30:00,515220.SS,1.221,8700,多,1.271,10622.700,-434.130
2024-07-08,15:30:00,512400.SS,1.006,10100,多,1.013,10160.600,-68.680
2024-07-09,15:30:00,510880.SS,3.233,5700,多,3.250,18428.100,-96.900
2024-07-09,15:30:00,511880.SS,100.967,200,多,101.079,20193.400,-22.420
2024-07-09,15:30:00,512800.SS,1.265,12000,多,1.238,15180.000,320.400
2024-07-09,15:30:00,518880.SS,5.362,3400,多,5.294,18230.800,230.520
2024-07-09,15:30:00,515220.SS,1.230,8700,多,1.271,10701.000,-355.830
2024-07-09,15:30:00,512400.SS,1.027,10100,多,1.013,10372.700,143.420
2024-07-10,15:30:00,510880.SS,3.167,5700,多,3.250,18051.900,-473.100
2024-07-10,15:30:00,511880.SS,100.973,200,多,101.079,20194.600,-21.220
2024-07-10,15:30:00,512800.SS,1.271,12000,多,1.238,15252.000,392.400
2024-07-10,15:30:00,518880.SS,5.397,3400,多,5.294,18349.800,349.520
2024-07-10,15:30:00,515220.SS,1.174,8700,多,1.271,10213.800,-843.030
2024-07-10,15:30:00,512400.SS,1.012,10100,多,1.013,10221.200,-8.080
2024-07-11,15:30:00,510880.SS,3.162,5700,多,3.250,18023.400,-501.600
2024-07-11,15:30:00,511880.SS,100.974,200,多,101.079,20194.800,-21.020
2024-07-11,15:30:00,512800.SS,1.263,14300,多,1.243,18060.900,291.720
2024-07-11,15:30:00,518880.SS,5.417,3400,多,5.294,18417.800,417.520
2024-07-11,15:30:00,515220.SS,1.184,0,多,0.000,0.000,0.000
2024-07-11,15:30:00,512400.SS,1.050,17300,多,1.028,18165.000,377.140
2024-07-12,15:30:00,510880.SS,3.158,5700,多,3.250,18000.600,-524.400
2024-07-12,15:30:00,511880.SS,100.986,200,多,101.079,20197.200,-18.620
2024-07-12,15:30:00,512800.SS,1.289,14300,多,1.243,18432.700,663.520
2024-07-12,15:30:00,518880.SS,5.446,3400,多,5.294,18516.400,516.120
2024-07-12,15:30:00,512400.SS,1.031,17300,多,1.028,17836.300,48.440
2024-07-15,15:30:00,510880.SS,3.195,6800,多,3.242,21726.000,-319.600
2024-07-15,15:30:00,511880.SS,100.996,100,多,101.246,10099.600,-24.990
2024-07-15,15:30:00,512800.SS,1.304,10300,多,1.220,13431.200,868.290
2024-07-15,15:30:00,518880.SS,5.442,4000,多,5.318,21768.000,495.600
2024-07-15,15:30:00,512400.SS,1.038,8300,多,1.018,8615.400,170.150
2024-07-15,15:30:00,510300.SS,3.526,6200,多,3.531,21861.200,-29.760
2024-07-16,15:30:00,510880.SS,3.182,6800,多,3.242,21637.600,-408.000
2024-07-16,15:30:00,511880.SS,100.995,100,多,101.246,10099.500,-25.090
2024-07-16,15:30:00,512800.SS,1.299,10300,多,1.220,13379.700,816.790
2024-07-16,15:30:00,518880.SS,5.505,4000,多,5.318,22020.000,747.600
2024-07-16,15:30:00,512400.SS,1.047,8300,多,1.018,8690.100,244.850
2024-07-16,15:30:00,510300.SS,3.551,6200,多,3.531,22016.200,125.240
2024-07-17,15:30:00,510880.SS,3.169,6800,多,3.242,21549.200,-496.400
2024-07-17,15:30:00,511880.SS,100.999,100,多,101.246,10099.900,-24.690
2024-07-17,15:30:00,512800.SS,1.310,10300,多,1.220,13493.000,930.090
2024-07-17,15:30:00,518880.SS,5.576,4000,多,5.318,22304.000,1031.600
2024-07-17,15:30:00,512400.SS,1.020,8300,多,1.018,8466.000,20.750
2024-07-17,15:30:00,510300.SS,3.556,6200,多,3.531,22047.200,156.240
2024-07-18,15:30:00,510880.SS,3.173,6800,多,3.242,21576.400,-469.200
2024-07-18,15:30:00,511880.SS,101.000,100,多,101.246,10100.000,-24.590
2024-07-18,15:30:00,512800.SS,1.307,10300,多,1.220,13462.100,899.190
2024-07-18,15:30:00,518880.SS,5.573,4000,多,5.318,22292.000,1019.600
2024-07-18,15:30:00,512400.SS,1.019,8300,多,1.018,8457.700,12.450
2024-07-18,15:30:00,510300.SS,3.577,6200,多,3.531,22177.400,286.440
2024-07-19,15:30:00,510880.SS,3.150,6800,多,3.242,21420.000,-625.600
2024-07-19,15:30:00,511880.SS,101.017,100,多,101.246,10101.700,-22.890
2024-07-19,15:30:00,512800.SS,1.303,10300,多,1.220,13420.900,857.990
2024-07-19,15:30:00,518880.SS,5.425,4000,多,5.318,21700.000,427.600
2024-07-19,15:30:00,512400.SS,1.002,8300,多,1.018,8316.600,-128.650
2024-07-19,15:30:00,510300.SS,3.600,6200,多,3.531,22320.000,429.040
2024-07-22,15:30:00,510880.SS,3.118,6800,多,3.242,21202.400,-843.200
2024-07-22,15:30:00,511880.SS,101.013,100,多,101.246,10101.300,-23.290
2024-07-22,15:30:00,512800.SS,1.282,10300,多,1.220,13204.600,641.690
2024-07-22,15:30:00,518880.SS,5.421,4000,多,5.318,21684.000,411.600
2024-07-22,15:30:00,512400.SS,0.990,0,多,0.000,0.000,0.000
2024-07-22,15:30:00,510300.SS,3.571,6200,多,3.531,22140.200,249.240
2024-07-22,15:30:00,512480.SS,0.770,9700,多,0.772,7469.000,-15.520
2024-07-23,15:30:00,510880.SS,3.097,6800,多,3.242,21059.600,-986.000
2024-07-23,15:30:00,511880.SS,101.019,100,多,101.246,10101.900,-22.690
2024-07-23,15:30:00,512800.SS,1.294,10300,多,1.220,13328.200,765.290
2024-07-23,15:30:00,518880.SS,5.394,4000,多,5.318,21576.000,303.600
2024-07-23,15:30:00,510300.SS,3.501,6200,多,3.531,21706.200,-184.760
2024-07-23,15:30:00,512480.SS,0.733,9700,多,0.772,7110.100,-374.420
2024-07-24,15:30:00,510880.SS,3.099,9200,多,3.204,28510.800,-966.000
2024-07-24,15:30:00,511880.SS,101.022,100,多,101.246,10102.200,-22.390
2024-07-24,15:30:00,512800.SS,1.295,22100,多,1.260,28619.500,775.710
2024-07-24,15:30:00,518880.SS,5.465,5200,多,5.352,28418.000,587.080
2024-07-24,15:30:00,510300.SS,3.479,0,多,0.000,0.000,0.000
2024-07-24,15:30:00,512480.SS,0.722,0,多,0.000,0.000,0.000
2024-07-25,15:30:00,510880.SS,3.085,9200,多,3.204,28382.000,-1094.800
2024-07-25,15:30:00,511880.SS,101.024,100,多,101.246,10102.400,-22.190
2024-07-25,15:30:00,512800.SS,1.283,22100,多,1.260,28354.300,510.510
2024-07-25,15:30:00,518880.SS,5.327,5200,多,5.352,27700.400,-130.520
2024-07-26,15:30:00,510880.SS,3.067,9200,多,3.204,28216.400,-1260.400
2024-07-26,15:30:00,511880.SS,101.035,100,多,101.246,10103.500,-21.090
2024-07-26,15:30:00,512800.SS,1.265,22100,多,1.260,27956.500,112.710
2024-07-26,15:30:00,518880.SS,5.350,5200,多,5.352,27820.000,-10.920
2024-07-29,15:30:00,510880.SS,3.079,9200,多,3.204,28326.800,-1150.000
2024-07-29,15:30:00,511880.SS,101.040,100,多,101.246,10104.000,-20.590
2024-07-29,15:30:00,512800.SS,1.283,22100,多,1.260,28354.300,510.510
2024-07-29,15:30:00,518880.SS,5.387,5200,多,5.352,28012.400,181.480
2024-07-30,15:30:00,510880.SS,3.064,9200,多,3.204,28188.800,-1288.000
2024-07-30,15:30:00,511880.SS,101.044,100,多,101.246,10104.400,-20.190
2024-07-30,15:30:00,512800.SS,1.277,22100,多,1.260,28221.700,377.910
2024-07-30,15:30:00,518880.SS,5.394,5200,多,5.352,28048.800,217.880
2024-07-31,15:30:00,510880.SS,3.093,5800,多,3.271,17939.400,-1029.500
2024-07-31,15:30:00,511880.SS,101.038,200,多,101.183,20207.600,-29.080
2024-07-31,15:30:00,512800.SS,1.276,14000,多,1.251,17864.000,347.200
2024-07-31,15:30:00,518880.SS,5.436,3300,多,5.304,17938.800,435.600
2024-07-31,15:30:00,512660.SS,0.920,19300,多,0.921,17756.000,-13.510
2024-08-01,15:30:00,510880.SS,3.096,5800,多,3.271,17956.800,-1012.100
2024-08-01,15:30:00,511880.SS,101.053,200,多,101.183,20210.600,-26.080
2024-08-01,15:30:00,512800.SS,1.278,11900,多,1.247,15208.200,367.710
2024-08-01,15:30:00,518880.SS,5.480,3300,多,5.304,18084.000,580.800
2024-08-01,15:30:00,512660.SS,0.922,13100,多,0.921,12078.200,19.650
2024-08-01,15:30:00,512480.SS,0.751,11300,多,0.753,8486.300,-18.080
2024-08-02,15:30:00,510880.SS,3.088,5800,多,3.271,17910.400,-1058.500
2024-08-02,15:30:00,511880.SS,101.069,200,多,101.183,20213.800,-22.880
2024-08-02,15:30:00,512800.SS,1.271,11900,多,1.247,15124.900,284.410
2024-08-02,15:30:00,518880.SS,5.505,3300,多,5.304,18166.500,663.300
2024-08-02,15:30:00,512660.SS,0.913,13100,多,0.921,11960.300,-98.250
2024-08-02,15:30:00,512480.SS,0.729,11300,多,0.753,8237.700,-266.680
2024-08-05,15:30:00,510880.SS,3.047,5800,多,3.271,17672.600,-1296.300
2024-08-05,15:30:00,511880.SS,101.079,200,多,101.183,20215.800,-20.880
2024-08-05,15:30:00,512800.SS,1.260,13800,多,1.250,17388.000,140.760
2024-08-05,15:30:00,518880.SS,5.366,3300,多,5.304,17707.800,204.600
2024-08-05,15:30:00,512660.SS,0.884,19700,多,0.910,17414.800,-510.230
2024-08-05,15:30:00,512480.SS,0.694,0,多,0.000,0.000,0.000
2024-08-06,15:30:00,510880.SS,3.036,9200,多,3.184,27931.200,-1365.280
2024-08-06,15:30:00,511880.SS,101.079,100,多,101.373,10107.900,-29.360
2024-08-06,15:30:00,512800.SS,1.248,22400,多,1.249,27955.200,-24.640
2024-08-06,15:30:00,518880.SS,5.327,5200,多,5.314,27700.400,66.040
2024-08-06,15:30:00,512660.SS,0.906,0,多,0.000,0.000,0.000
2024-08-07,15:30:00,510880.SS,3.048,4100,多,3.356,12496.800,-1261.980
2024-08-07,15:30:00,511880.SS,101.084,400,多,101.215,40433.600,-52.240
2024-08-07,15:30:00,512800.SS,1.250,12500,多,1.249,15625.000,10.000
2024-08-07,15:30:00,518880.SS,5.352,3000,多,5.289,16056.000,188.700
2024-08-07,15:30:00,512660.SS,0.912,11700,多,0.913,10670.400,-8.190
2024-08-08,15:30:00,510880.SS,3.059,5700,多,3.273,17436.300,-1220.370
2024-08-08,15:30:00,511880.SS,101.079,300,多,101.285,30323.700,-61.710
2024-08-08,15:30:00,512800.SS,1.253,12500,多,1.249,15662.500,47.500
2024-08-08,15:30:00,518880.SS,5.349,3000,多,5.289,16047.000,179.700
2024-08-08,15:30:00,512660.SS,0.883,17600,多,0.903,15540.800,-359.040
2024-08-09,15:30:00,510880.SS,3.048,9100,多,3.190,27736.800,-1291.290
2024-08-09,15:30:00,511880.SS,101.095,100,多,101.826,10109.500,-73.080
2024-08-09,15:30:00,512800.SS,1.259,22100,多,1.254,27823.900,112.710
2024-08-09,15:30:00,518880.SS,5.396,5100,多,5.336,27519.600,307.530
2024-08-09,15:30:00,512660.SS,0.873,0,多,0.000,0.000,0.000
2024-08-12,15:30:00,510880.SS,3.068,9100,多,3.190,27918.800,-1109.290
2024-08-12,15:30:00,511880.SS,101.099,100,多,101.826,10109.900,-72.680
2024-08-12,15:30:00,512800.SS,1.255,22100,多,1.254,27735.500,24.310
2024-08-12,15:30:00,518880.SS,5.437,5100,多,5.336,27728.700,516.630
2024-08-13,15:30:00,510880.SS,3.069,9100,多,3.190,27927.900,-1100.190
2024-08-13,15:30:00,511880.SS,101.101,100,多,101.826,10110.100,-72.480
2024-08-13,15:30:00,512800.SS,1.261,22100,多,1.254,27868.100,156.910
2024-08-13,15:30:00,518880.SS,5.474,5100,多,5.336,27917.400,705.330
2024-08-14,15:30:00,510880.SS,3.062,9100,多,3.190,27864.200,-1163.890
2024-08-14,15:30:00,511880.SS,101.103,100,多,101.826,10110.300,-72.280
2024-08-14,15:30:00,512800.SS,1.260,22100,多,1.254,27846.000,134.810
2024-08-14,15:30:00,518880.SS,5.456,5100,多,5.336,27825.600,613.530
2024-08-15,15:30:00,510880.SS,3.091,9100,多,3.190,28128.100,-899.990
2024-08-15,15:30:00,511880.SS,101.103,100,多,101.826,10110.300,-72.280
2024-08-15,15:30:00,512800.SS,1.260,22100,多,1.254,27846.000,134.810
2024-08-15,15:30:00,518880.SS,5.443,5100,多,5.336,27759.300,547.230
2024-08-16,15:30:00,510880.SS,3.096,9100,多,3.190,28173.600,-854.490
2024-08-16,15:30:00,511880.SS,101.121,100,多,101.826,10112.100,-70.480
2024-08-16,15:30:00,512800.SS,1.293,22100,多,1.254,28575.300,864.110
2024-08-16,15:30:00,518880.SS,5.453,5100,多,5.336,27810.300,598.230
2024-08-19,15:30:00,510880.SS,3.126,9100,多,3.190,28446.600,-581.490
2024-08-19,15:30:00,511880.SS,101.122,100,多,101.826,10112.200,-70.380
2024-08-19,15:30:00,512800.SS,1.315,22100,多,1.254,29061.500,1350.310
2024-08-19,15:30:00,518880.SS,5.513,5100,多,5.336,28116.300,904.230
2024-08-20,15:30:00,510880.SS,3.091,9100,多,3.190,28128.100,-899.990
2024-08-20,15:30:00,511880.SS,101.129,100,多,101.826,10112.900,-69.680
2024-08-20,15:30:00,512800.SS,1.318,22100,多,1.254,29127.800,1416.610
2024-08-20,15:30:00,518880.SS,5.513,5100,多,5.336,28116.300,904.230
2024-08-21,15:30:00,510880.SS,3.058,9100,多,3.190,27827.800,-1200.290
2024-08-21,15:30:00,511880.SS,101.127,100,多,101.826,10112.700,-69.880
2024-08-21,15:30:00,512800.SS,1.310,22100,多,1.254,28951.000,1239.810
2024-08-21,15:30:00,518880.SS,5.537,5100,多,5.336,28238.700,1026.630
2024-08-22,15:30:00,510880.SS,3.061,9100,多,3.190,27855.100,-1172.990
2024-08-22,15:30:00,511880.SS,101.140,100,多,101.826,10114.000,-68.580
2024-08-22,15:30:00,512800.SS,1.322,22100,多,1.254,29216.200,1505.010
2024-08-22,15:30:00,518880.SS,5.523,5100,多,5.336,28167.300,955.230
2024-08-23,15:30:00,510880.SS,3.059,9100,多,3.190,27836.900,-1191.190
2024-08-23,15:30:00,511880.SS,101.144,100,多,101.826,10114.400,-68.180
2024-08-23,15:30:00,512800.SS,1.329,22100,多,1.254,29370.900,1659.710
2024-08-23,15:30:00,518880.SS,5.504,5100,多,5.336,28070.400,858.330
2024-08-26,15:30:00,510880.SS,3.043,9100,多,3.190,27691.300,-1336.790
2024-08-26,15:30:00,511880.SS,101.144,100,多,101.826,10114.400,-68.180
2024-08-26,15:30:00,512800.SS,1.329,22100,多,1.254,29370.900,1659.710
2024-08-26,15:30:00,518880.SS,5.538,5100,多,5.336,28243.800,1031.730
2024-08-27,15:30:00,510880.SS,3.043,9100,多,3.190,27691.300,-1336.790
2024-08-27,15:30:00,511880.SS,101.150,100,多,101.826,10115.000,-67.580
2024-08-27,15:30:00,512800.SS,1.334,23400,多,1.259,31215.600,1764.360
2024-08-27,15:30:00,518880.SS,5.534,5100,多,5.336,28223.400,1011.330
2024-08-28,15:30:00,510880.SS,3.037,0,多,0.000,0.000,0.000
2024-08-28,15:30:00,511880.SS,101.154,100,多,101.826,10115.400,-67.180
2024-08-28,15:30:00,512800.SS,1.325,32300,多,1.276,42797.500,1569.780
