日期,时间,合约代码,最新价,仓位,多/空,持仓成本价,市值,累计盈亏
2024-12-12,15:30:00,512980.SS,0.875,10300,多,0.883,9012.500,-79.310
2024-12-12,15:30:00,159819.SZ,0.933,0,多,0.000,0.000,0.000
2024-12-12,15:30:00,512800.SS,1.447,8900,多,1.446,12878.300,7.120
2024-12-13,15:30:00,511880.SS,101.559,500,多,101.611,50779.500,-25.800
2024-12-13,15:30:00,512880.SS,1.219,7600,多,0.656,9264.400,4277.280
2024-12-13,15:30:00,512480.SS,0.999,9500,多,0.937,9490.500,593.750
2024-12-13,15:30:00,518880.SS,6.001,2200,多,5.761,13202.200,528.880
2024-12-13,15:30:00,512980.SS,0.880,10300,多,0.883,9064.000,-27.810
2024-12-13,15:30:00,512800.SS,1.416,0,多,0.000,0.000,0.000
2024-12-13,15:30:00,563300.SS,1.133,9800,多,1.136,11103.400,-28.420
2024-12-16,15:30:00,511880.SS,101.563,500,多,101.611,50781.500,-23.800
2024-12-16,15:30:00,512880.SS,1.201,7600,多,0.656,9127.600,4140.480
2024-12-16,15:30:00,512480.SS,0.980,9500,多,0.937,9310.000,413.250
2024-12-16,15:30:00,518880.SS,5.947,2200,多,5.761,13083.400,410.080
2024-12-16,15:30:00,512980.SS,0.858,10300,多,0.883,8837.400,-254.410
2024-12-16,15:30:00,563300.SS,1.122,9800,多,1.136,10995.600,-136.220
2024-12-17,15:30:00,511880.SS,101.564,500,多,101.611,50782.000,-23.300
2024-12-17,15:30:00,512880.SS,1.203,7600,多,0.656,9142.800,4155.680
2024-12-17,15:30:00,512480.SS,0.970,9500,多,0.937,9215.000,318.250
2024-12-17,15:30:00,518880.SS,5.940,2200,多,5.761,13068.000,394.680
2024-12-17,15:30:00,512980.SS,0.830,10300,多,0.883,8549.000,-542.810
2024-12-17,15:30:00,563300.SS,1.075,9800,多,1.136,10535.000,-596.820
2024-12-18,15:30:00,511880.SS,101.565,500,多,101.611,50782.500,-22.800
2024-12-18,15:30:00,512880.SS,1.202,7600,多,0.656,9135.200,4148.080
2024-12-18,15:30:00,512480.SS,0.999,9500,多,0.937,9490.500,593.750
2024-12-18,15:30:00,518880.SS,5.932,2200,多,5.761,13050.400,377.080
2024-12-18,15:30:00,512980.SS,0.844,0,多,0.000,0.000,0.000
2024-12-18,15:30:00,563300.SS,1.085,0,多,0.000,0.000,0.000
2024-12-18,15:30:00,159819.SZ,0.919,9300,多,0.917,8546.700,21.390
2024-12-18,15:30:00,512800.SS,1.446,8800,多,1.445,12724.800,7.040
2024-12-19,15:30:00,511880.SS,101.566,500,多,101.611,50783.000,-22.300
2024-12-19,15:30:00,512880.SS,1.198,7600,多,0.656,9104.800,4117.680
2024-12-19,15:30:00,512480.SS,1.018,8100,多,0.923,8245.800,771.120
2024-12-19,15:30:00,518880.SS,5.885,2200,多,5.761,12947.000,273.680
2024-12-19,15:30:00,159819.SZ,0.949,9300,多,0.917,8825.700,300.390
2024-12-19,15:30:00,512800.SS,1.431,8800,多,1.445,12592.800,-124.960
2024-12-20,15:30:00,511880.SS,101.576,500,多,101.611,50788.000,-17.300
2024-12-20,15:30:00,512880.SS,1.203,7600,多,0.656,9142.800,4155.680
2024-12-20,15:30:00,512480.SS,1.052,8100,多,0.923,8521.200,1046.520
2024-12-20,15:30:00,518880.SS,5.892,2200,多,5.761,12962.400,289.080
2024-12-20,15:30:00,159819.SZ,0.955,9300,多,0.917,8881.500,356.190
2024-12-20,15:30:00,512800.SS,1.428,8800,多,1.445,12566.400,-151.360
2024-12-23,15:30:00,511880.SS,101.578,500,多,101.611,50789.000,-16.300
2024-12-23,15:30:00,512880.SS,1.188,8400,多,0.708,9979.200,4036.200
2024-12-23,15:30:00,512480.SS,1.034,8100,多,0.923,8375.400,900.720
2024-12-23,15:30:00,518880.SS,5.951,2200,多,5.761,13092.200,418.880
2024-12-23,15:30:00,159819.SZ,0.939,9300,多,0.917,8732.700,207.390
2024-12-23,15:30:00,512800.SS,1.453,0,多,0.000,0.000,0.000
2024-12-23,15:30:00,563300.SS,1.047,9400,多,1.049,9841.800,-16.920
2024-12-24,15:30:00,511880.SS,101.578,500,多,101.611,50789.000,-16.300
2024-12-24,15:30:00,512880.SS,1.209,8400,多,0.708,10155.600,4212.600
2024-12-24,15:30:00,512480.SS,1.050,8100,多,0.923,8505.000,1030.320
2024-12-24,15:30:00,518880.SS,5.921,2200,多,5.761,13026.200,352.880
2024-12-24,15:30:00,159819.SZ,0.942,9300,多,0.917,8760.600,235.290
2024-12-24,15:30:00,563300.SS,1.060,0,多,0.000,0.000,0.000
2024-12-24,15:30:00,512800.SS,1.471,8700,多,1.473,12797.700,-19.140
2024-12-25,15:30:00,511880.SS,101.585,500,多,101.611,50792.500,-12.800
2024-12-25,15:30:00,512880.SS,1.201,8400,多,0.708,10088.400,4145.400
2024-12-25,15:30:00,512480.SS,1.048,8100,多,0.923,8488.800,1014.120
2024-12-25,15:30:00,518880.SS,5.936,2200,多,5.761,13059.200,385.880
2024-12-25,15:30:00,159819.SZ,0.939,9300,多,0.917,8732.700,207.390
2024-12-25,15:30:00,512800.SS,1.488,8700,多,1.473,12945.600,128.760
2024-12-26,15:30:00,511880.SS,101.586,500,多,101.611,50793.000,-12.300
2024-12-26,15:30:00,512880.SS,1.204,8400,多,0.708,10113.600,4170.600
2024-12-26,15:30:00,512480.SS,1.068,8100,多,0.923,8650.800,1176.120
2024-12-26,15:30:00,518880.SS,5.940,2200,多,5.761,13068.000,394.680
2024-12-26,15:30:00,159819.SZ,0.968,9300,多,0.917,9002.400,477.090
2024-12-26,15:30:00,512800.SS,1.487,8700,多,1.473,12936.900,120.060
2024-12-27,15:30:00,511880.SS,101.602,500,多,101.611,50801.000,-4.300
2024-12-27,15:30:00,512880.SS,1.213,8400,多,0.708,10189.200,4246.200
2024-12-27,15:30:00,512480.SS,1.056,8100,多,0.923,8553.600,1078.920
2024-12-27,15:30:00,518880.SS,5.945,2200,多,5.761,13079.000,405.680
2024-12-27,15:30:00,159819.SZ,0.952,9300,多,0.917,8853.600,328.290
2024-12-27,15:30:00,512800.SS,1.483,8700,多,1.473,12902.100,85.260
2024-12-30,15:30:00,511880.SS,101.613,500,多,101.611,50806.500,1.200
2024-12-30,15:30:00,512880.SS,1.225,8400,多,0.708,10290.000,4347.000
2024-12-30,15:30:00,512480.SS,1.057,8100,多,0.923,8561.700,1087.020
2024-12-30,15:30:00,518880.SS,5.923,2200,多,5.761,13030.600,357.280
2024-12-30,15:30:00,159819.SZ,0.946,9300,多,0.917,8797.800,272.490
2024-12-30,15:30:00,512800.SS,1.502,8700,多,1.473,13067.400,250.560
2024-12-31,15:30:00,511880.SS,100.093,500,多,100.369,50046.500,-138.000
2024-12-31,15:30:00,512880.SS,1.170,8400,多,0.708,9828.000,3885.000
2024-12-31,15:30:00,512480.SS,1.009,8100,多,0.923,8172.900,698.220
2024-12-31,15:30:00,518880.SS,5.928,2200,多,5.761,13041.600,368.280
2024-12-31,15:30:00,159819.SZ,0.910,9300,多,0.917,8463.000,-62.310
2024-12-31,15:30:00,512800.SS,1.485,8700,多,1.473,12919.500,102.660
2025-01-02,15:30:00,511880.SS,100.071,500,多,100.369,50035.500,-149.000
2025-01-02,15:30:00,512880.SS,1.106,8400,多,0.708,9290.400,3347.400
2025-01-02,15:30:00,512480.SS,0.964,8100,多,0.923,7808.400,333.720
2025-01-02,15:30:00,518880.SS,5.977,2200,多,5.761,13149.400,476.080
2025-01-02,15:30:00,159819.SZ,0.873,9300,多,0.917,8118.900,-406.410
2025-01-02,15:30:00,512800.SS,1.451,8700,多,1.473,12623.700,-193.140
2025-01-03,15:30:00,511880.SS,100.079,500,多,100.369,50039.500,-145.000
2025-01-03,15:30:00,512880.SS,1.076,6900,多,0.628,7424.400,3089.820
2025-01-03,15:30:00,512480.SS,0.942,6500,多,0.919,6123.000,150.150
2025-01-03,15:30:00,518880.SS,6.029,2200,多,5.761,13263.800,590.480
2025-01-03,15:30:00,159819.SZ,0.848,0,多,0.000,0.000,0.000
2025-01-03,15:30:00,512800.SS,1.442,8700,多,1.473,12545.400,-271.440
2025-01-03,15:30:00,510300.SS,3.869,3100,多,3.867,11993.900,5.890
2025-01-06,15:30:00,511880.SS,100.081,500,多,100.369,50040.500,-144.000
2025-01-06,15:30:00,512880.SS,1.077,6900,多,0.628,7431.300,3096.720
2025-01-06,15:30:00,512480.SS,0.935,6500,多,0.919,6077.500,104.650
2025-01-06,15:30:00,518880.SS,5.990,2200,多,5.761,13178.000,504.680
2025-01-06,15:30:00,512800.SS,1.455,8700,多,1.473,12658.500,-158.340
2025-01-06,15:30:00,510300.SS,3.853,3100,多,3.867,11944.300,-43.710
2025-01-07,15:30:00,511880.SS,100.089,500,多,100.369,50044.500,-140.000
2025-01-07,15:30:00,512880.SS,1.089,6900,多,0.628,7514.100,3179.520
2025-01-07,15:30:00,512480.SS,0.977,6500,多,0.919,6350.500,377.650
2025-01-07,15:30:00,518880.SS,6.000,2200,多,5.761,13200.000,526.680
2025-01-07,15:30:00,512800.SS,1.464,7800,多,1.475,11419.200,-84.240
2025-01-07,15:30:00,510300.SS,3.880,3100,多,3.867,12028.000,39.990
2025-01-08,15:30:00,511880.SS,100.122,500,多,100.369,50061.000,-123.500
2025-01-08,15:30:00,512880.SS,1.077,8800,多,0.726,9477.600,3092.320
2025-01-08,15:30:00,512480.SS,0.977,7600,多,0.928,7425.200,373.160
2025-01-08,15:30:00,518880.SS,6.030,2200,多,5.761,13266.000,592.680
2025-01-08,15:30:00,512800.SS,1.475,8400,多,1.475,12390.000,-3.360
2025-01-08,15:30:00,510300.SS,3.874,0,多,0.000,0.000,0.000
2025-01-08,15:30:00,159819.SZ,0.870,9200,多,0.872,8004.000,-15.640
2025-01-09,15:30:00,511880.SS,100.110,500,多,100.369,50055.000,-129.500
2025-01-09,15:30:00,512880.SS,1.073,7500,多,0.666,8047.500,3051.750
2025-01-09,15:30:00,512480.SS,0.980,6100,多,0.916,5978.000,393.450
2025-01-09,15:30:00,518880.SS,6.065,2200,多,5.761,13343.000,669.680
2025-01-09,15:30:00,512800.SS,1.465,8400,多,1.475,12306.000,-87.360
2025-01-09,15:30:00,159819.SZ,0.872,0,多,0.000,0.000,0.000
2025-01-09,15:30:00,510300.SS,3.866,3200,多,3.873,12371.200,-22.720
2025-01-10,15:30:00,511880.SS,100.119,500,多,100.369,50059.500,-125.000
2025-01-10,15:30:00,512880.SS,1.054,9200,多,0.739,9696.800,2897.080
2025-01-10,15:30:00,512480.SS,0.975,7400,多,0.927,7215.000,352.980
2025-01-10,15:30:00,518880.SS,6.105,2200,多,5.761,13431.000,757.680
2025-01-10,15:30:00,512800.SS,1.456,8400,多,1.475,12230.400,-162.960
2025-01-10,15:30:00,510300.SS,3.823,0,多,0.000,0.000,0.000
2025-01-10,15:30:00,562500.SS,0.761,10300,多,0.767,7838.300,-57.680
2025-01-13,15:30:00,511880.SS,100.103,500,多,100.369,50051.500,-133.000
2025-01-13,15:30:00,512880.SS,1.057,9200,多,0.739,9724.400,2924.680
2025-01-13,15:30:00,512480.SS,0.971,7400,多,0.927,7185.400,323.380
2025-01-13,15:30:00,518880.SS,6.120,2200,多,5.761,13464.000,790.680
2025-01-13,15:30:00,512800.SS,1.436,8400,多,1.475,12062.400,-330.960
2025-01-13,15:30:00,562500.SS,0.764,10300,多,0.767,7869.200,-26.780
2025-01-14,15:30:00,511880.SS,100.095,500,多,100.369,50047.500,-137.000
2025-01-14,15:30:00,512880.SS,1.103,9200,多,0.739,10147.600,3347.880
2025-01-14,15:30:00,512480.SS,1.010,7400,多,0.927,7474.000,611.980
2025-01-14,15:30:00,518880.SS,6.068,2200,多,5.761,13349.600,676.280
2025-01-14,15:30:00,512800.SS,1.459,8400,多,1.475,12255.600,-137.760
2025-01-14,15:30:00,562500.SS,0.816,10300,多,0.767,8404.800,508.820
2025-01-15,15:30:00,511880.SS,100.114,500,多,100.369,50057.000,-127.500
2025-01-15,15:30:00,512880.SS,1.090,9200,多,0.739,10028.000,3228.280
2025-01-15,15:30:00,512480.SS,1.009,7400,多,0.927,7466.600,604.580
2025-01-15,15:30:00,518880.SS,6.102,2200,多,5.761,13424.400,751.080
2025-01-15,15:30:00,512800.SS,1.471,8400,多,1.475,12356.400,-36.960
2025-01-15,15:30:00,562500.SS,0.808,10300,多,0.767,8322.400,426.420
2025-01-16,15:30:00,511880.SS,100.105,500,多,100.369,50052.500,-132.000
2025-01-16,15:30:00,512880.SS,1.092,9200,多,0.739,10046.400,3246.680
2025-01-16,15:30:00,512480.SS,0.988,7400,多,0.927,7311.200,449.180
2025-01-16,15:30:00,518880.SS,6.122,2200,多,5.761,13468.400,795.080
2025-01-16,15:30:00,512800.SS,1.485,8400,多,1.475,12474.000,80.640
2025-01-16,15:30:00,562500.SS,0.809,10300,多,0.767,8332.700,436.720
2025-01-17,15:30:00,511880.SS,100.113,500,多,100.369,50056.500,-128.000
2025-01-17,15:30:00,512880.SS,1.094,9200,多,0.739,10064.800,3265.080
2025-01-17,15:30:00,512480.SS,1.011,7400,多,0.927,7481.400,619.380
2025-01-17,15:30:00,518880.SS,6.139,2200,多,5.761,13505.800,832.480
2025-01-17,15:30:00,512800.SS,1.477,8400,多,1.475,12406.800,13.440
2025-01-17,15:30:00,562500.SS,0.810,10300,多,0.767,8343.000,447.020
2025-01-20,15:30:00,511880.SS,100.107,500,多,100.369,50053.500,-131.000
2025-01-20,15:30:00,512880.SS,1.099,9200,多,0.739,10110.800,3311.080
2025-01-20,15:30:00,512480.SS,1.010,7400,多,0.927,7474.000,611.980
2025-01-20,15:30:00,518880.SS,6.127,2200,多,5.761,13479.400,806.080
2025-01-20,15:30:00,512800.SS,1.471,8400,多,1.475,12356.400,-36.960
2025-01-20,15:30:00,562500.SS,0.809,10300,多,0.767,8332.700,436.720
2025-01-21,15:30:00,511880.SS,100.120,500,多,100.369,50060.000,-124.500
2025-01-21,15:30:00,512880.SS,1.103,9200,多,0.739,10147.600,3347.880
2025-01-21,15:30:00,512480.SS,1.024,7400,多,0.927,7577.600,715.580
2025-01-21,15:30:00,518880.SS,6.127,2200,多,5.761,13479.400,806.080
2025-01-21,15:30:00,512800.SS,1.471,8400,多,1.475,12356.400,-36.960
2025-01-21,15:30:00,562500.SS,0.831,10300,多,0.767,8559.300,663.320
2025-01-22,15:30:00,511880.SS,100.129,500,多,100.369,50064.500,-120.000
2025-01-22,15:30:00,512880.SS,1.097,10200,多,0.775,11189.400,3288.480
2025-01-22,15:30:00,512480.SS,1.022,7400,多,0.927,7562.800,700.780
2025-01-22,15:30:00,518880.SS,6.181,2200,多,5.761,13598.200,924.880
2025-01-22,15:30:00,512800.SS,1.443,0,多,0.000,0.000,0.000
2025-01-22,15:30:00,562500.SS,0.819,10300,多,0.767,8435.700,539.720
2025-01-22,15:30:00,159819.SZ,0.916,10000,多,0.920,9160.000,-37.000
2025-01-23,15:30:00,511880.SS,100.123,500,多,100.369,50061.500,-123.000
2025-01-23,15:30:00,512880.SS,1.101,10200,多,0.775,11230.200,3329.280
2025-01-23,15:30:00,512480.SS,1.008,7400,多,0.927,7459.200,597.180
2025-01-23,15:30:00,518880.SS,6.187,2200,多,5.761,13611.400,938.080
2025-01-23,15:30:00,562500.SS,0.821,10300,多,0.767,8456.300,560.320
2025-01-23,15:30:00,159819.SZ,0.904,10000,多,0.920,9040.000,-157.000
2025-01-24,15:30:00,511880.SS,100.125,500,多,100.369,50062.500,-122.000
2025-01-24,15:30:00,512880.SS,1.114,0,多,0.000,0.000,0.000
2025-01-24,15:30:00,512480.SS,1.018,7400,多,0.927,7533.200,671.180
2025-01-24,15:30:00,518880.SS,6.218,2200,多,5.761,13679.600,1006.280
2025-01-24,15:30:00,562500.SS,0.843,10300,多,0.767,8682.900,786.920
2025-01-24,15:30:00,159819.SZ,0.922,10000,多,0.920,9220.000,23.000
2025-01-24,15:30:00,512800.SS,1.483,8500,多,1.485,12605.500,-18.700
2025-01-27,15:30:00,511880.SS,100.190,500,多,100.369,50095.000,-89.500
2025-01-27,15:30:00,512480.SS,0.990,8500,多,0.936,8415.000,456.450
2025-01-27,15:30:00,518880.SS,6.202,2200,多,5.761,13644.400,971.080
2025-01-27,15:30:00,562500.SS,0.817,10300,多,0.767,8415.100,519.120
2025-01-27,15:30:00,159819.SZ,0.903,10000,多,0.920,9030.000,-167.000
2025-01-27,15:30:00,512800.SS,1.503,0,多,0.000,0.000,0.000
2025-01-27,15:30:00,512880.SS,1.086,9900,多,1.089,10751.400,-28.710
2025-02-05,15:30:00,511880.SS,100.200,500,多,100.369,50100.000,-84.500
2025-02-05,15:30:00,512480.SS,1.017,8500,多,0.936,8644.500,685.950
2025-02-05,15:30:00,518880.SS,6.439,2000,多,5.696,12878.000,1486.400
2025-02-05,15:30:00,562500.SS,0.852,10300,多,0.767,8775.600,879.620
2025-02-05,15:30:00,159819.SZ,0.929,10000,多,0.920,9290.000,93.000
2025-02-05,15:30:00,512880.SS,1.086,0,多,0.000,0.000,0.000
2025-02-05,15:30:00,512800.SS,1.480,8600,多,1.479,12728.000,6.880
2025-02-06,15:30:00,511880.SS,100.191,500,多,100.369,50095.500,-89.000
2025-02-06,15:30:00,512480.SS,1.060,8500,多,0.936,9010.000,1051.450
2025-02-06,15:30:00,518880.SS,6.402,2000,多,5.696,12804.000,1412.400
2025-02-06,15:30:00,562500.SS,0.900,10300,多,0.767,9270.000,1374.020
2025-02-06,15:30:00,159819.SZ,0.955,10000,多,0.920,9550.000,353.000
2025-02-06,15:30:00,512800.SS,1.480,8600,多,1.479,12728.000,6.880
2025-02-07,15:30:00,511880.SS,100.195,500,多,100.369,50097.500,-87.000
2025-02-07,15:30:00,512480.SS,1.062,8500,多,0.936,9027.000,1068.450
2025-02-07,15:30:00,518880.SS,6.420,2000,多,5.696,12840.000,1448.400
2025-02-07,15:30:00,562500.SS,0.900,10300,多,0.767,9270.000,1374.020
2025-02-07,15:30:00,159819.SZ,0.984,10000,多,0.920,9840.000,643.000
2025-02-07,15:30:00,512800.SS,1.475,8600,多,1.479,12685.000,-36.120
2025-02-10,15:30:00,511880.SS,100.196,500,多,100.369,50098.000,-86.500
2025-02-10,15:30:00,512480.SS,1.074,8500,多,0.936,9129.000,1170.450
2025-02-10,15:30:00,518880.SS,6.518,2000,多,5.696,13036.000,1644.400
2025-02-10,15:30:00,562500.SS,0.906,10300,多,0.767,9331.800,1435.820
2025-02-10,15:30:00,159819.SZ,1.006,10000,多,0.920,10060.000,863.000
2025-02-10,15:30:00,512800.SS,1.477,8600,多,1.479,12702.200,-18.920
2025-02-11,15:30:00,511880.SS,100.205,500,多,100.369,50102.500,-82.000
2025-02-11,15:30:00,512480.SS,1.061,8500,多,0.936,9018.500,1059.950
2025-02-11,15:30:00,518880.SS,6.584,2000,多,5.696,13168.000,1776.400
2025-02-11,15:30:00,562500.SS,0.906,10300,多,0.767,9331.800,1435.820
2025-02-11,15:30:00,159819.SZ,0.998,10000,多,0.920,9980.000,783.000
2025-02-11,15:30:00,512800.SS,1.490,0,多,0.000,0.000,0.000
2025-02-11,15:30:00,512880.SS,1.120,10800,多,1.120,12096.000,1.080
2025-02-12,15:30:00,511880.SS,100.203,500,多,100.369,50101.500,-83.000
2025-02-12,15:30:00,512480.SS,1.097,8500,多,0.936,9324.500,1365.950
2025-02-12,15:30:00,518880.SS,6.538,2000,多,5.696,13076.000,1684.400
2025-02-12,15:30:00,562500.SS,0.917,10300,多,0.767,9445.100,1549.120
2025-02-12,15:30:00,159819.SZ,1.021,10000,多,0.920,10210.000,1013.000
2025-02-12,15:30:00,512880.SS,1.139,0,多,0.000,0.000,0.000
2025-02-12,15:30:00,512800.SS,1.500,8700,多,1.501,13050.000,-10.440
2025-02-13,15:30:00,511880.SS,100.210,500,多,100.369,50105.000,-79.500
2025-02-13,15:30:00,512480.SS,1.063,8500,多,0.936,9035.500,1076.950
2025-02-13,15:30:00,518880.SS,6.570,2000,多,5.696,13140.000,1748.400
2025-02-13,15:30:00,562500.SS,0.892,10300,多,0.767,9187.600,1291.620
2025-02-13,15:30:00,159819.SZ,0.997,10000,多,0.920,9970.000,773.000
2025-02-13,15:30:00,512800.SS,1.502,8700,多,1.501,13067.400,6.960
2025-02-14,15:30:00,511880.SS,100.229,500,多,100.369,50114.500,-70.000
2025-02-14,15:30:00,512480.SS,1.062,8500,多,0.936,9027.000,1068.450
2025-02-14,15:30:00,518880.SS,6.605,2000,多,5.696,13210.000,1818.400
2025-02-14,15:30:00,562500.SS,0.897,10300,多,0.767,9239.100,1343.120
2025-02-14,15:30:00,159819.SZ,1.020,10000,多,0.920,10200.000,1003.000
2025-02-14,15:30:00,512800.SS,1.509,8700,多,1.501,13128.300,67.860
2025-02-17,15:30:00,511880.SS,100.235,500,多,100.369,50117.500,-67.000
2025-02-17,15:30:00,512480.SS,1.076,8500,多,0.936,9146.000,1187.450
2025-02-17,15:30:00,518880.SS,6.494,2000,多,5.696,12988.000,1596.400
2025-02-17,15:30:00,562500.SS,0.918,10300,多,0.767,9455.400,1559.420
2025-02-17,15:30:00,159819.SZ,1.042,10000,多,0.920,10420.000,1223.000
2025-02-17,15:30:00,512800.SS,1.506,8700,多,1.501,13102.200,41.760
2025-02-18,15:30:00,511880.SS,100.224,500,多,100.369,50112.000,-72.500
2025-02-18,15:30:00,512480.SS,1.054,8500,多,0.936,8959.000,1000.450
2025-02-18,15:30:00,518880.SS,6.555,2000,多,5.696,13110.000,1718.400
2025-02-18,15:30:00,562500.SS,0.899,10300,多,0.767,9259.700,1363.720
2025-02-18,15:30:00,159819.SZ,1.015,10000,多,0.920,10150.000,953.000
2025-02-18,15:30:00,512800.SS,1.522,0,多,0.000,0.000,0.000
2025-02-18,15:30:00,159915.SZ,2.140,5400,多,2.142,11556.000,-9.180
2025-02-19,15:30:00,511880.SS,100.223,500,多,100.369,50111.500,-73.000
2025-02-19,15:30:00,512480.SS,1.101,8500,多,0.936,9358.500,1399.950
2025-02-19,15:30:00,518880.SS,6.598,2000,多,5.696,13196.000,1804.400
2025-02-19,15:30:00,562500.SS,0.961,9000,多,0.739,8649.000,1994.400
2025-02-19,15:30:00,159819.SZ,1.043,10000,多,0.920,10430.000,1233.000
2025-02-19,15:30:00,159915.SZ,2.185,0,多,0.000,0.000,0.000
2025-02-19,15:30:00,512800.SS,1.514,8700,多,1.514,13171.800,-1.740
2025-02-20,15:30:00,511880.SS,100.235,500,多,100.369,50117.500,-67.000
2025-02-20,15:30:00,512480.SS,1.096,8500,多,0.936,9316.000,1357.450
2025-02-20,15:30:00,518880.SS,6.619,2000,多,5.696,13238.000,1846.400
2025-02-20,15:30:00,562500.SS,0.974,9000,多,0.739,8766.000,2111.400
2025-02-20,15:30:00,159819.SZ,1.035,10000,多,0.920,10350.000,1153.000
2025-02-20,15:30:00,512800.SS,1.515,0,多,0.000,0.000,0.000
2025-02-20,15:30:00,159915.SZ,2.184,5500,多,2.186,12012.000,-9.350
2025-02-21,15:30:00,511880.SS,100.232,500,多,100.369,50116.000,-68.500
2025-02-21,15:30:00,512480.SS,1.152,8500,多,0.936,9792.000,1833.450
2025-02-21,15:30:00,518880.SS,6.568,2000,多,5.696,13136.000,1744.400
2025-02-21,15:30:00,562500.SS,1.011,9000,多,0.739,9099.000,2444.400
2025-02-21,15:30:00,159819.SZ,1.105,8800,多,0.895,9724.000,1844.480
2025-02-21,15:30:00,159915.SZ,2.239,5500,多,2.186,12314.500,293.150
2025-02-24,15:30:00,511880.SS,100.245,500,多,100.369,50122.500,-62.000
2025-02-24,15:30:00,512480.SS,1.156,8500,多,0.936,9826.000,1867.450
2025-02-24,15:30:00,518880.SS,6.581,2000,多,5.696,13162.000,1770.400
2025-02-24,15:30:00,562500.SS,1.008,9000,多,0.739,9072.000,2417.400
2025-02-24,15:30:00,159819.SZ,1.096,8800,多,0.895,9644.800,1765.280
2025-02-24,15:30:00,159915.SZ,2.221,5500,多,2.186,12215.500,194.150
2025-02-25,15:30:00,511880.SS,100.250,500,多,100.369,50125.000,-59.500
2025-02-25,15:30:00,512480.SS,1.151,8500,多,0.936,9783.500,1824.950
2025-02-25,15:30:00,518880.SS,6.582,2000,多,5.696,13164.000,1772.400
2025-02-25,15:30:00,562500.SS,1.014,9000,多,0.739,9126.000,2471.400
2025-02-25,15:30:00,159819.SZ,1.080,8800,多,0.895,9504.000,1624.480
2025-02-25,15:30:00,159915.SZ,2.197,5500,多,2.186,12083.500,62.150
2025-02-26,15:30:00,511880.SS,100.249,500,多,100.369,50124.500,-60.000
2025-02-26,15:30:00,512480.SS,1.171,8500,多,0.936,9953.500,1994.950
2025-02-26,15:30:00,518880.SS,6.519,2000,多,5.696,13038.000,1646.400
2025-02-26,15:30:00,562500.SS,1.028,9000,多,0.739,9252.000,2597.400
2025-02-26,15:30:00,159819.SZ,1.092,8800,多,0.895,9609.600,1730.080
2025-02-26,15:30:00,159915.SZ,2.223,0,多,0.000,0.000,0.000
2025-02-26,15:30:00,512100.SS,2.614,5100,多,2.609,13331.400,24.990
2025-02-27,15:30:00,511880.SS,100.258,500,多,100.369,50129.000,-55.500
2025-02-27,15:30:00,512480.SS,1.164,8500,多,0.936,9894.000,1935.450
2025-02-27,15:30:00,518880.SS,6.492,2000,多,5.696,12984.000,1592.400
2025-02-27,15:30:00,562500.SS,1.021,9000,多,0.739,9189.000,2534.400
2025-02-27,15:30:00,159819.SZ,1.069,8800,多,0.895,9407.200,1527.680
2025-02-27,15:30:00,512100.SS,2.600,5100,多,2.609,13260.000,-46.410
2025-02-28,15:30:00,511880.SS,100.267,500,多,100.369,50133.500,-51.000
2025-02-28,15:30:00,512480.SS,1.107,8500,多,0.936,9409.500,1450.950
2025-02-28,15:30:00,518880.SS,6.444,2000,多,5.696,12888.000,1496.400
2025-02-28,15:30:00,562500.SS,0.944,9000,多,0.739,8496.000,1841.400
2025-02-28,15:30:00,159819.SZ,1.006,8800,多,0.895,8852.800,973.280
2025-02-28,15:30:00,512100.SS,2.511,5100,多,2.609,12806.100,-500.310
2025-03-03,15:30:00,511880.SS,100.276,500,多,100.369,50138.000,-46.500
2025-03-03,15:30:00,512480.SS,1.093,8500,多,0.936,9290.500,1331.950
2025-03-03,15:30:00,518880.SS,6.451,2000,多,5.696,12902.000,1510.400
2025-03-03,15:30:00,562500.SS,0.934,9000,多,0.739,8406.000,1751.400
2025-03-03,15:30:00,159819.SZ,0.999,8800,多,0.895,8791.200,911.680
2025-03-03,15:30:00,512100.SS,2.508,5100,多,2.609,12790.800,-515.610
2025-03-04,15:30:00,511880.SS,100.281,500,多,100.369,50140.500,-44.000
2025-03-04,15:30:00,512480.SS,1.123,8500,多,0.936,9545.500,1586.950
2025-03-04,15:30:00,518880.SS,6.499,2000,多,5.696,12998.000,1606.400
2025-03-04,15:30:00,562500.SS,0.956,9000,多,0.739,8604.000,1949.400
2025-03-04,15:30:00,159819.SZ,1.016,8800,多,0.895,8940.800,1061.280
2025-03-04,15:30:00,512100.SS,2.541,0,多,0.000,0.000,0.000
2025-03-04,15:30:00,563300.SS,1.112,11800,多,1.111,13121.600,12.980
2025-03-05,15:30:00,511880.SS,100.291,500,多,100.369,50145.500,-39.000
2025-03-05,15:30:00,512480.SS,1.128,8500,多,0.936,9588.000,1629.450
2025-03-05,15:30:00,518880.SS,6.547,2000,多,5.696,13094.000,1702.400
2025-03-05,15:30:00,562500.SS,0.970,9000,多,0.739,8730.000,2075.400
2025-03-05,15:30:00,159819.SZ,1.029,8800,多,0.895,9055.200,1175.680
2025-03-05,15:30:00,563300.SS,1.118,11800,多,1.111,13192.400,83.780
2025-03-06,15:30:00,511880.SS,100.282,500,多,100.369,50141.000,-43.500
